ImageId,Label
14629,8
14630,0
14631,0
14632,4
14633,0
14634,0
14635,0
14636,0
14637,7
14638,8
14639,2
14640,0
14641,7
14642,2
14643,7
14644,2
14645,6
14646,0
14647,0
14648,0
14649,0
14650,0
14651,0
14652,0
14653,0
14654,2
14655,2
14656,0
14657,0
14658,0
14659,2
14660,2
14661,0
14662,0
14663,7
14664,0
14665,0
14666,7
14667,0
14668,0
14669,0
14670,2
14671,0
14672,0
14673,2
14674,0
14675,2
14676,0
14677,2
14678,2
14679,0
14680,0
14681,2
14682,0
14683,0
14684,6
14685,0
14686,0
14687,2
14688,2
14689,0
14690,0
14691,0
14692,9
14693,2
14694,0
14695,7
14696,2
14697,6
14698,2
14699,2
14700,7
14701,2
14702,2
14703,2
14704,2
14705,0
14706,0
14707,0
14708,0
14709,2
14710,0
14711,0
14712,0
14713,2
14714,0
14715,0
14716,0
14717,6
14718,0
14719,0
14720,0
14721,0
14722,0
14723,0
14724,2
14725,6
14726,0
14727,2
14728,0
14729,2
14730,2
14731,7
14732,7
14733,0
14734,0
14735,0
14736,2
14737,0
14738,0
14739,0
14740,0
14741,0
14742,7
14743,2
14744,6
14745,6
14746,7
14747,2
14748,0
14749,6
14750,7
14751,0
14752,0
14753,0
14754,6
14755,2
14756,2
14757,7
14758,0
14759,0
14760,0
14761,2
14762,0
14763,2
14764,0
14765,2
14766,0
14767,2
14768,0
14769,0
14770,0
14771,0
14772,0
14773,2
14774,6
14775,0
14776,0
14777,6
14778,2
14779,0
14780,0
14781,0
14782,0
14783,0
14784,0
14785,0
14786,7
14787,2
14788,0
14789,0
14790,0
14791,0
14792,0
14793,0
14794,0
14795,0
14796,7
14797,0
14798,2
14799,0
14800,2
14801,2
14802,0
14803,2
14804,2
14805,0
14806,0
14807,2
14808,0
14809,2
14810,6
14811,2
14812,4
14813,0
14814,0
14815,2
14816,2
14817,0
14818,2
14819,0
14820,6
14821,0
14822,0
14823,0
14824,0
14825,0
14826,0
14827,0
14828,0
14829,0
14830,0
14831,2
14832,7
14833,0
14834,0
14835,0
14836,2
14837,5
14838,0
14839,0
14840,0
14841,0
14842,2
14843,0
14844,2
14845,2
14846,2
14847,6
14848,7
14849,2
14850,6
14851,0
14852,0
14853,2
14854,0
14855,0
14856,2
14857,2
14858,0
14859,2
14860,2
14861,0
14862,2
14863,6
14864,7
14865,2
14866,2
14867,2
14868,7
14869,7
14870,0
14871,6
14872,8
14873,2
14874,2
14875,0
14876,2
14877,2
14878,0
14879,0
14880,7
14881,0
14882,0
14883,0
14884,0
14885,2
14886,2
14887,2
14888,0
14889,0
14890,2
14891,0
14892,0
14893,6
14894,0
14895,7
14896,2
14897,0
14898,0
14899,0
14900,2
14901,2
14902,0
14903,0
14904,0
14905,2
14906,0
14907,2
14908,0
14909,2
14910,0
14911,6
14912,0
14913,0
14914,8
14915,7
14916,0
14917,0
14918,2
14919,6
14920,2
14921,0
14922,7
14923,0
14924,0
14925,0
14926,0
14927,9
14928,0
14929,0
14930,0
14931,2
14932,7
14933,0
14934,9
14935,0
14936,2
14937,2
14938,6
14939,6
14940,2
14941,0
14942,0
14943,0
14944,2
14945,0
14946,2
14947,7
14948,0
14949,0
14950,2
14951,7
14952,2
14953,0
14954,0
14955,2
14956,2
14957,0
14958,4
14959,0
14960,2
14961,0
14962,2
14963,2
14964,0
14965,2
14966,0
14967,0
14968,0
14969,0
14970,0
14971,0
14972,0
14973,2
14974,7
14975,2
14976,2
14977,6
14978,0
14979,2
14980,0
14981,0
14982,0
14983,6
14984,6
14985,0
14986,6
14987,2
14988,0
14989,0
14990,6
14991,0
14992,0
14993,2
14994,0
14995,2
14996,0
14997,0
14998,6
14999,0
15000,0
15001,6
15002,6
15003,0
15004,2
15005,2
15006,0
15007,0
15008,0
15009,2
15010,2
15011,0
15012,7
15013,2
15014,2
15015,0
15016,6
15017,0
15018,0
15019,0
15020,0
15021,0
15022,2
15023,6
15024,0
15025,0
15026,0
15027,2
15028,4
15029,8
15030,9
15031,2
15032,0
15033,0
15034,2
15035,0
15036,0
15037,4
15038,0
15039,0
15040,0
15041,2
15042,6
15043,6
15044,0
15045,2
15046,0
15047,7
15048,2
15049,6
15050,2
15051,2
15052,0
15053,0
15054,2
15055,0
15056,2
15057,2
15058,2
15059,2
15060,7
15061,0
15062,0
15063,7
15064,2
15065,0
15066,0
15067,7
15068,2
15069,2
15070,7
15071,0
15072,6
15073,0
15074,6
15075,2
15076,0
15077,0
15078,0
15079,2
15080,0
15081,2
15082,0
15083,6
15084,0
15085,0
15086,2
15087,0
15088,0
15089,7
15090,0
15091,6
15092,2
15093,2
15094,0
15095,0
15096,2
15097,7
15098,2
15099,0
15100,2
15101,2
15102,2
15103,2
15104,0
15105,7
15106,2
15107,2
15108,0
15109,0
15110,0
15111,2
15112,0
15113,2
15114,0
15115,7
15116,0
15117,0
15118,2
15119,0
15120,0
15121,0
15122,2
15123,0
15124,2
15125,2
15126,0
15127,2
15128,0
15129,0
15130,2
15131,7
15132,0
15133,0
15134,0
15135,0
15136,0
15137,2
15138,0
15139,0
15140,0
15141,7
15142,2
15143,6
15144,0
15145,2
15146,6
15147,7
15148,0
15149,0
15150,2
15151,0
15152,0
15153,2
15154,2
15155,0
15156,6
15157,0
15158,0
15159,6
15160,8
15161,0
15162,2
15163,0
15164,0
15165,0
15166,2
15167,2
15168,6
15169,2
15170,0
15171,2
15172,0
15173,0
15174,2
15175,0
15176,6
15177,0
15178,0
15179,0
15180,0
15181,0
15182,2
15183,0
15184,7
15185,2
15186,0
15187,0
15188,0
15189,0
15190,0
15191,0
15192,0
15193,0
15194,2
15195,0
15196,7
15197,6
15198,0
15199,0
15200,0
15201,0
15202,2
15203,6
15204,0
15205,0
15206,2
15207,2
15208,2
15209,0
15210,2
15211,0
15212,0
15213,2
15214,0
15215,6
15216,2
15217,2
15218,0
15219,7
15220,6
15221,7
15222,2
15223,0
15224,2
15225,0
15226,0
15227,0
15228,2
15229,2
15230,0
15231,2
15232,6
15233,4
15234,2
15235,2
15236,2
15237,7
15238,6
15239,0
15240,0
15241,2
15242,6
15243,0
15244,2
15245,0
15246,0
15247,0
15248,0
15249,2
15250,6
15251,2
15252,0
15253,0
15254,2
15255,2
15256,6
15257,0
15258,2
15259,8
15260,2
15261,2
15262,2
15263,2
15264,0
15265,0
15266,0
15267,2
15268,7
15269,7
15270,0
15271,0
15272,2
15273,7
15274,0
15275,2
15276,2
15277,0
15278,2
15279,7
15280,0
15281,2
15282,0
15283,2
15284,0
15285,6
15286,0
15287,2
15288,0
15289,7
15290,2
15291,7
15292,0
15293,0
15294,0
15295,6
15296,0
15297,2
15298,7
15299,4
15300,4
15301,2
15302,0
15303,0
15304,0
15305,0
15306,0
15307,7
15308,0
15309,0
15310,0
15311,7
15312,2
15313,0
15314,0
15315,7
15316,0
15317,4
15318,2
15319,0
15320,7
15321,0
15322,0
15323,0
15324,2
15325,7
15326,0
15327,0
15328,6
15329,2
15330,0
15331,2
15332,2
15333,8
15334,2
15335,0
15336,0
15337,0
15338,0
15339,2
15340,0
15341,6
15342,7
15343,0
15344,2
15345,2
15346,7
15347,2
15348,0
15349,0
15350,6
15351,2
15352,2
15353,6
15354,2
15355,0
15356,6
15357,2
15358,7
15359,2
15360,2
15361,2
15362,0
15363,0
15364,0
15365,0
15366,0
15367,2
15368,0
15369,0
15370,0
15371,2
15372,2
15373,0
15374,6
15375,0
15376,0
15377,0
15378,2
15379,0
15380,0
15381,2
15382,0
15383,7
15384,2
15385,0
15386,0
15387,2
15388,7
15389,0
15390,2
15391,2
15392,0
15393,6
15394,2
15395,2
15396,0
15397,0
15398,0
15399,2
15400,0
15401,6
15402,0
15403,2
15404,2
15405,0
15406,0
15407,0
15408,0
15409,2
15410,6
15411,0
15412,7
15413,2
15414,7
15415,7
15416,2
15417,7
15418,0
15419,2
15420,0
15421,0
15422,0
15423,0
15424,0
15425,0
15426,2
15427,2
15428,0
15429,0
15430,2
15431,0
15432,6
15433,0
15434,6
15435,0
15436,0
15437,0
15438,2
15439,0
15440,0
15441,0
15442,6
15443,2
15444,2
15445,0
15446,2
15447,0
15448,0
15449,0
15450,6
15451,0
15452,6
15453,7
15454,0
15455,0
15456,0
15457,0
15458,0
15459,2
15460,2
15461,2
15462,2
15463,2
15464,6
15465,0
15466,6
15467,0
15468,2
15469,0
15470,7
15471,2
15472,7
15473,7
15474,0
15475,2
15476,2
15477,0
15478,2
15479,0
15480,0
15481,2
15482,0
15483,7
15484,0
15485,2
15486,2
15487,0
15488,6
15489,0
15490,8
15491,0
15492,0
15493,2
15494,2
15495,0
15496,6
15497,7
15498,7
15499,2
15500,0
15501,0
15502,2
15503,2
15504,0
15505,2
15506,7
15507,0
15508,0
15509,0
15510,0
15511,0
15512,0
15513,2
15514,0
15515,2
15516,0
15517,6
15518,6
15519,0
15520,2
15521,0
15522,0
15523,2
15524,0
15525,6
15526,2
15527,0
15528,0
15529,0
15530,8
15531,2
15532,7
15533,6
15534,2
15535,0
15536,0
15537,0
15538,0
15539,0
15540,7
15541,0
15542,0
15543,7
15544,0
15545,7
15546,0
15547,2
15548,2
15549,2
15550,0
15551,7
15552,8
15553,2
15554,6
15555,0
15556,2
15557,0
15558,0
15559,2
15560,0
15561,0
15562,2
15563,0
15564,2
15565,0
15566,2
15567,0
15568,2
15569,0
15570,0
15571,0
15572,0
15573,2
15574,0
15575,7
15576,2
15577,0
15578,2
15579,2
15580,0
15581,2
15582,0
15583,0
15584,7
15585,0
15586,0
15587,6
15588,7
15589,6
15590,0
15591,2
15592,2
15593,2
15594,0
15595,0
15596,0
15597,7
15598,2
15599,0
15600,2
15601,0
15602,0
15603,0
15604,7
15605,2
15606,0
15607,2
15608,7
15609,2
15610,2
15611,0
15612,7
15613,0
15614,0
15615,0
15616,0
15617,2
15618,0
15619,2
15620,0
15621,0
15622,2
15623,7
15624,0
15625,0
15626,0
15627,2
15628,0
15629,0
15630,0
15631,0
15632,0
15633,6
15634,0
15635,2
15636,0
15637,0
15638,0
15639,0
15640,0
15641,0
15642,2
15643,6
15644,0
15645,7
15646,7
15647,0
15648,2
15649,2
15650,6
15651,2
15652,0
15653,2
15654,2
15655,0
15656,2
15657,0
15658,7
15659,0
15660,6
15661,0
15662,2
15663,2
15664,0
15665,0
15666,2
15667,0
15668,0
15669,2
15670,0
15671,0
15672,2
15673,0
15674,0
15675,2
15676,8
15677,2
15678,6
15679,7
15680,0
15681,7
15682,6
15683,0
15684,0
15685,2
15686,0
15687,0
15688,2
15689,6
15690,6
15691,0
15692,6
15693,0
15694,0
15695,9
15696,0
15697,0
15698,7
15699,2
15700,0
15701,0
15702,0
15703,0
15704,7
15705,2
15706,0
15707,2
15708,0
15709,0
15710,0
15711,0
15712,2
15713,6
15714,2
15715,2
15716,2
15717,2
15718,0
15719,0
15720,2
15721,6
15722,0
15723,0
15724,2
15725,0
15726,0
15727,7
15728,2
15729,0
15730,2
15731,2
15732,0
15733,0
15734,2
15735,0
15736,0
15737,2
15738,0
15739,6
15740,0
15741,0
15742,2
15743,0
15744,0
15745,0
15746,2
15747,0
15748,2
15749,7
15750,0
15751,8
15752,0
15753,6
15754,2
15755,2
15756,0
15757,6
15758,0
15759,0
15760,2
15761,6
15762,0
15763,0
15764,0
15765,0
15766,0
15767,2
15768,0
15769,0
15770,2
15771,4
15772,0
15773,0
15774,2
15775,6
15776,2
15777,7
15778,0
15779,2
15780,8
15781,0
15782,0
15783,2
15784,0
15785,0
15786,0
15787,7
15788,2
15789,6
15790,0
15791,2
15792,4
15793,2
15794,2
15795,0
15796,2
15797,0
15798,0
15799,4
15800,0
15801,2
15802,7
15803,7
15804,2
15805,6
15806,2
15807,0
15808,0
15809,0
15810,0
15811,6
15812,2
15813,2
15814,0
15815,4
15816,0
15817,2
15818,0
15819,2
15820,0
15821,2
15822,0
15823,0
15824,2
15825,0
15826,2
15827,0
15828,7
15829,2
15830,0
15831,2
15832,2
15833,0
15834,2
15835,0
15836,2
15837,2
15838,6
15839,2
15840,6
15841,0
15842,2
15843,0
15844,7
15845,6
15846,6
15847,2
15848,6
15849,8
15850,2
15851,0
15852,0
15853,6
15854,0
15855,2
15856,0
15857,0
15858,0
15859,0
15860,6
15861,0
15862,0
15863,0
15864,8
15865,6
15866,0
15867,2
15868,0
15869,0
15870,0
15871,0
15872,0
15873,4
15874,2
15875,0
15876,0
15877,0
15878,0
15879,2
15880,0
15881,2
15882,0
15883,0
15884,2
15885,4
15886,2
15887,0
15888,0
15889,7
15890,7
15891,2
15892,0
15893,6
15894,0
15895,2
15896,6
15897,2
15898,0
15899,0
15900,0
15901,7
15902,0
15903,6
15904,6
15905,6
15906,0
15907,0
15908,2
15909,4
15910,2
15911,6
15912,6
15913,7
15914,8
15915,0
15916,0
15917,2
15918,0
15919,7
15920,2
15921,2
15922,0
15923,2
15924,0
15925,0
15926,2
15927,2
15928,4
15929,0
15930,2
15931,0
15932,7
15933,0
15934,2
15935,2
15936,0
15937,0
15938,0
15939,2
15940,0
15941,0
15942,0
15943,6
15944,0
15945,0
15946,0
15947,0
15948,2
15949,0
15950,0
15951,0
15952,2
15953,0
15954,0
15955,8
15956,0
15957,6
15958,0
15959,0
15960,2
15961,7
15962,0
15963,4
15964,0
15965,0
15966,0
15967,2
15968,0
15969,2
15970,7
15971,0
15972,4
15973,2
15974,2
15975,0
15976,0
15977,0
15978,0
15979,2
15980,7
15981,0
15982,0
15983,2
15984,0
15985,0
15986,0
15987,2
15988,2
15989,2
15990,0
15991,2
15992,0
15993,2
15994,6
15995,2
15996,2
15997,0
15998,0
15999,7
16000,2
16001,0
16002,2
16003,0
16004,0
16005,0
16006,0
16007,0
16008,0
16009,6
16010,2
16011,0
16012,8
16013,2
16014,0
16015,0
16016,7
16017,2
16018,7
16019,0
16020,0
16021,0
16022,2
16023,2
16024,0
16025,2
16026,4
16027,0
16028,0
16029,2
16030,0
16031,0
16032,0
16033,0
16034,6
16035,2
16036,7
16037,0
16038,7
16039,2
16040,0
16041,0
16042,2
16043,0
16044,2
16045,2
16046,2
16047,0
16048,7
16049,0
16050,0
16051,0
16052,7
16053,2
16054,6
16055,0
16056,2
16057,0
16058,2
16059,2
16060,2
16061,7
16062,6
16063,7
16064,7
16065,0
16066,0
16067,0
16068,0
16069,2
16070,8
16071,2
16072,2
16073,0
16074,0
16075,6
16076,0
16077,2
16078,0
16079,2
16080,0
16081,0
16082,2
16083,0
16084,0
16085,6
16086,0
16087,2
16088,2
16089,7
16090,2
16091,2
16092,0
16093,2
16094,0
16095,2
16096,7
16097,0
16098,2
16099,2
16100,0
16101,2
16102,6
16103,2
16104,0
16105,6
16106,7
16107,0
16108,2
16109,0
16110,0
16111,2
16112,0
16113,2
16114,0
16115,0
16116,0
16117,0
16118,0
16119,0
16120,0
16121,0
16122,0
16123,0
16124,2
16125,7
16126,0
16127,0
16128,0
16129,0
16130,2
16131,6
16132,2
16133,0
16134,0
16135,0
16136,6
16137,0
16138,0
16139,6
16140,6
16141,0
16142,2
16143,2
16144,0
16145,2
16146,6
16147,0
16148,0
16149,7
16150,2
16151,0
16152,2
16153,0
16154,0
16155,2
16156,0
16157,0
16158,2
16159,0
16160,0
16161,0
16162,0
16163,0
16164,2
16165,6
16166,2
16167,0
16168,0
16169,0
16170,6
16171,2
16172,0
16173,8
16174,2
16175,2
16176,2
16177,2
16178,2
16179,2
16180,2
16181,2
16182,2
16183,2
16184,0
16185,4
16186,0
16187,0
16188,2
16189,0
16190,6
16191,0
16192,0
16193,0
16194,0
16195,7
16196,2
16197,8
16198,0
16199,2
16200,2
16201,7
16202,0
16203,6
16204,0
16205,0
16206,0
16207,2
16208,0
16209,6
16210,4
16211,0
16212,0
16213,7
16214,7
16215,0
16216,8
16217,2
16218,0
16219,7
16220,7
16221,0
16222,0
16223,2
16224,0
16225,4
16226,7
16227,2
16228,0
16229,2
16230,2
16231,0
16232,6
16233,7
16234,4
16235,0
16236,2
16237,7
16238,2
16239,8
16240,0
16241,0
16242,2
16243,6
16244,0
16245,6
16246,2
16247,6
16248,2
16249,2
16250,2
16251,2
16252,0
16253,7
16254,0
16255,0
16256,0
16257,2
16258,2
16259,2
16260,7
16261,6
16262,2
16263,2
16264,0
16265,5
16266,7
16267,2
16268,0
16269,8
16270,2
16271,7
16272,6
16273,0
16274,8
16275,0
16276,0
16277,7
16278,0
16279,0
16280,7
16281,2
16282,2
16283,2
16284,0
16285,2
16286,0
16287,0
16288,0
16289,2
16290,2
16291,0
16292,2
16293,0
16294,2
16295,6
16296,2
16297,0
16298,7
16299,0
16300,0
16301,2
16302,6
16303,0
16304,0
16305,2
16306,2
16307,2
16308,0
16309,0
16310,0
16311,0
16312,0
16313,2
16314,2
16315,0
16316,2
16317,0
16318,7
16319,7
16320,0
16321,2
16322,0
16323,4
16324,0
16325,0
16326,2
16327,7
16328,2
16329,6
16330,0
16331,2
16332,2
16333,7
16334,0
16335,2
16336,0
16337,0
16338,7
16339,0
16340,2
16341,0
16342,2
16343,6
16344,7
16345,2
16346,0
16347,2
16348,0
16349,0
16350,2
16351,2
16352,2
16353,0
16354,0
16355,0
16356,2
16357,0
16358,2
16359,6
16360,2
16361,0
16362,0
16363,7
16364,2
16365,2
16366,2
16367,2
16368,2
16369,7
16370,0
16371,2
16372,4
16373,0
16374,2
16375,0
16376,7
16377,2
16378,0
16379,2
16380,0
16381,6
16382,0
16383,2
16384,2
16385,2
16386,2
16387,0
16388,0
16389,2
16390,7
16391,2
16392,0
16393,2
16394,0
16395,4
16396,0
16397,0
16398,2
16399,0
16400,0
16401,0
16402,0
16403,0
16404,0
16405,4
16406,0
16407,0
16408,2
16409,0
16410,0
16411,2
16412,0
16413,2
16414,2
16415,0
16416,0
16417,2
16418,8
16419,2
16420,0
16421,4
16422,4
16423,6
16424,0
16425,2
16426,0
16427,2
16428,7
16429,2
16430,0
16431,6
16432,7
16433,0
16434,7
16435,0
16436,0
16437,2
16438,0
16439,2
16440,2
16441,0
16442,0
16443,2
16444,0
16445,2
16446,7
16447,0
16448,0
16449,2
16450,0
16451,2
16452,2
16453,7
16454,0
16455,0
16456,2
16457,2
16458,2
16459,0
16460,2
16461,2
16462,6
16463,0
16464,2
16465,2
16466,2
16467,0
16468,2
16469,2
16470,0
16471,2
16472,6
16473,0
16474,0
16475,2
16476,0
16477,7
16478,7
16479,0
16480,2
16481,2
16482,2
16483,7
16484,8
16485,2
16486,2
16487,0
16488,0
16489,7
16490,7
16491,0
16492,0
16493,2
16494,2
16495,0
16496,2
16497,2
16498,2
16499,0
16500,7
16501,2
16502,0
16503,6
16504,0
16505,2
16506,2
16507,0
16508,0
16509,2
16510,2
16511,2
16512,7
16513,7
16514,6
16515,2
16516,7
16517,0
16518,0
16519,0
16520,0
16521,2
16522,2
16523,0
16524,0
16525,7
16526,2
16527,6
16528,6
16529,6
16530,0
16531,2
16532,2
16533,0
16534,0
16535,0
16536,0
16537,2
16538,0
16539,2
16540,0
16541,0
16542,0
16543,2
16544,2
16545,0
16546,2
16547,2
16548,0
16549,0
16550,2
16551,6
16552,8
16553,0
16554,2
16555,2
16556,0
16557,0
16558,6
16559,2
16560,2
16561,0
16562,2
16563,0
16564,0
16565,0
16566,0
16567,4
16568,0
16569,0
16570,4
16571,2
16572,2
16573,0
16574,0
16575,0
16576,0
16577,0
16578,0
16579,0
16580,7
16581,0
16582,0
16583,0
16584,2
16585,0
16586,0
16587,0
16588,0
16589,2
16590,2
16591,0
16592,2
16593,6
16594,0
16595,0
16596,6
16597,0
16598,2
16599,2
16600,7
16601,2
16602,0
16603,0
16604,7
16605,0
16606,2
16607,0
16608,2
16609,0
16610,7
16611,2
16612,0
16613,2
16614,0
16615,0
16616,0
16617,0
16618,6
16619,0
16620,0
16621,2
16622,0
16623,0
16624,2
16625,0
16626,7
16627,0
16628,6
16629,2
16630,0
16631,2
16632,0
16633,2
16634,4
16635,2
16636,0
16637,2
16638,2
16639,4
16640,0
16641,0
16642,0
16643,2
16644,0
16645,2
16646,6
16647,0
16648,0
16649,0
16650,0
16651,0
16652,0
16653,0
16654,0
16655,0
16656,0
16657,7
16658,2
16659,2
16660,2
16661,2
16662,0
16663,0
16664,0
16665,7
16666,0
16667,2
16668,6
16669,0
16670,2
16671,2
16672,0
16673,2
16674,2
16675,7
16676,2
16677,7
16678,0
16679,0
16680,2
16681,0
16682,0
16683,2
16684,2
16685,0
16686,0
16687,2
16688,0
16689,0
16690,2
16691,7
16692,0
16693,7
16694,0
16695,7
16696,2
16697,2
16698,0
16699,2
16700,6
16701,2
16702,0
16703,2
16704,0
16705,2
16706,0
16707,0
16708,6
16709,2
16710,0
16711,0
16712,6
16713,0
16714,0
16715,2
16716,2
16717,2
16718,2
16719,2
16720,0
16721,0
16722,0
16723,2
16724,6
16725,2
16726,6
16727,0
16728,0
16729,2
16730,2
16731,0
16732,2
16733,0
16734,6
16735,0
16736,0
16737,2
16738,2
16739,0
16740,2
16741,2
16742,0
16743,2
16744,0
16745,0
16746,0
16747,0
16748,0
16749,2
16750,2
16751,5
16752,0
16753,7
16754,2
16755,7
16756,2
16757,0
16758,2
16759,2
16760,0
16761,0
16762,2
16763,0
16764,4
16765,0
16766,2
16767,2
16768,0
16769,6
16770,2
16771,2
16772,0
16773,2
16774,0
16775,2
16776,0
16777,0
16778,2
16779,6
16780,0
16781,0
16782,0
16783,0
16784,0
16785,0
16786,0
16787,7
16788,2
16789,2
16790,0
16791,7
16792,2
16793,0
16794,0
16795,2
16796,2
16797,0
16798,0
16799,0
16800,4
16801,0
16802,0
16803,2
16804,0
16805,7
16806,2
16807,6
16808,2
16809,0
16810,0
16811,0
16812,0
16813,8
16814,2
16815,2
16816,0
16817,2
16818,0
16819,0
16820,0
16821,0
16822,0
16823,2
16824,0
16825,0
16826,7
16827,0
16828,2
16829,2
16830,0
16831,0
16832,0
16833,2
16834,0
16835,6
16836,6
16837,0
16838,0
16839,2
16840,2
16841,4
16842,2
16843,0
16844,2
16845,7
16846,0
16847,0
16848,6
16849,2
16850,2
16851,6
16852,0
16853,0
16854,2
16855,6
16856,2
16857,2
16858,0
16859,2
16860,2
16861,0
16862,2
16863,0
16864,0
16865,6
16866,0
16867,2
16868,2
16869,4
16870,2
16871,0
16872,0
16873,7
16874,2
16875,2
16876,7
16877,2
16878,0
16879,2
16880,6
16881,0
16882,7
16883,2
16884,2
16885,6
16886,0
16887,2
16888,0
16889,0
16890,2
16891,7
16892,0
16893,6
16894,2
16895,0
16896,2
16897,2
16898,2
16899,6
16900,2
16901,2
16902,6
16903,2
16904,7
16905,2
16906,0
16907,0
16908,0
16909,7
16910,0
16911,2
16912,6
16913,8
16914,0
16915,2
16916,0
16917,2
16918,7
16919,0
16920,2
16921,6
16922,0
16923,4
16924,2
16925,0
16926,7
16927,2
16928,0
16929,2
16930,0
16931,2
16932,2
16933,0
16934,6
16935,2
16936,0
16937,0
16938,0
16939,0
16940,2
16941,2
16942,0
16943,0
16944,2
16945,8
16946,2
16947,2
16948,0
16949,2
16950,0
16951,7
16952,0
16953,0
16954,0
16955,2
16956,2
16957,2
16958,2
16959,0
16960,0
16961,0
16962,2
16963,0
16964,2
16965,0
16966,0
16967,0
16968,7
16969,0
16970,0
16971,0
16972,4
16973,0
16974,2
16975,2
16976,4
16977,0
16978,0
16979,2
16980,0
16981,0
16982,7
16983,7
16984,2
16985,7
16986,2
16987,2
16988,9
16989,0
16990,2
16991,2
16992,2
16993,2
16994,2
16995,4
16996,2
16997,7
16998,2
16999,0
17000,7
17001,7
17002,0
17003,2
17004,2
17005,2
17006,0
17007,2
17008,0
17009,0
17010,0
17011,2
17012,0
17013,0
17014,2
17015,0
17016,7
17017,2
17018,6
17019,0
17020,0
17021,0
17022,0
17023,7
17024,2
17025,7
17026,0
17027,2
17028,0
17029,0
17030,7
17031,7
17032,0
17033,2
17034,6
17035,2
17036,2
17037,6
17038,0
17039,0
17040,2
17041,2
17042,0
17043,2
17044,7
17045,2
17046,7
17047,2
17048,0
17049,0
17050,2
17051,0
17052,0
17053,0
17054,2
17055,0
17056,2
17057,0
17058,0
17059,2
17060,0
17061,0
17062,7
17063,2
17064,2
17065,0
17066,6
17067,0
17068,0
17069,2
17070,0
17071,6
17072,7
17073,0
17074,0
17075,0
17076,2
17077,0
17078,0
17079,0
17080,0
17081,0
17082,6
17083,2
17084,0
17085,0
17086,2
17087,0
17088,0
17089,2
17090,0
17091,2
17092,0
17093,0
17094,0
17095,0
17096,2
17097,0
17098,2
17099,0
17100,6
17101,4
17102,0
17103,6
17104,0
17105,8
17106,0
17107,0
17108,2
17109,0
17110,0
17111,2
17112,0
17113,0
17114,0
17115,0
17116,0
17117,2
17118,4
17119,2
17120,2
17121,7
17122,0
17123,0
17124,0
17125,7
17126,2
17127,2
17128,2
17129,0
17130,0
17131,6
17132,0
17133,0
17134,2
17135,2
17136,0
17137,0
17138,2
17139,0
17140,2
17141,0
17142,2
17143,4
17144,0
17145,2
17146,0
17147,2
17148,0
17149,0
17150,0
17151,0
17152,0
17153,2
17154,2
17155,2
17156,2
17157,6
17158,0
17159,2
17160,0
17161,0
17162,2
17163,6
17164,0
17165,7
17166,2
17167,0
17168,0
17169,0
17170,0
17171,0
17172,0
17173,2
17174,2
17175,0
17176,0
17177,2
17178,0
17179,0
17180,2
17181,6
17182,0
17183,2
17184,2
17185,0
17186,0
17187,0
17188,7
17189,2
17190,0
17191,0
17192,0
17193,0
17194,2
17195,7
17196,0
17197,2
17198,0
17199,2
17200,2
17201,2
17202,0
17203,0
17204,0
17205,0
17206,2
17207,0
17208,2
17209,2
17210,2
17211,0
17212,4
17213,0
17214,0
17215,7
17216,0
17217,2
17218,2
17219,7
17220,0
17221,0
17222,2
17223,2
17224,0
17225,0
17226,0
17227,2
17228,0
17229,0
17230,2
17231,0
17232,0
17233,2
17234,0
17235,0
17236,2
17237,2
17238,4
17239,7
17240,7
17241,2
17242,2
17243,2
17244,2
17245,0
17246,2
17247,0
17248,7
17249,2
17250,2
17251,0
17252,2
17253,2
17254,0
17255,2
17256,2
17257,7
17258,2
17259,2
17260,0
17261,0
17262,8
17263,6
17264,2
17265,0
17266,2
17267,0
17268,0
17269,7
17270,0
17271,0
17272,0
17273,0
17274,0
17275,0
17276,2
17277,2
17278,0
17279,2
17280,0
17281,7
17282,0
17283,2
17284,7
17285,0
17286,2
17287,2
17288,6
17289,0
17290,8
17291,0
17292,7
17293,0
17294,0
17295,2
17296,0
17297,2
17298,2
17299,0
17300,2
17301,2
17302,0
17303,2
17304,0
17305,0
17306,0
17307,2
17308,6
17309,0
17310,0
17311,2
17312,7
17313,6
17314,0
17315,7
17316,2
17317,6
17318,0
17319,0
17320,7
17321,0
17322,6
17323,6
17324,2
17325,0
17326,0
17327,2
17328,8
17329,0
17330,2
17331,0
17332,2
17333,2
17334,2
17335,2
17336,0
17337,6
17338,2
17339,0
17340,0
17341,2
17342,4
17343,2
17344,7
17345,2
17346,0
17347,2
17348,0
17349,0
17350,0
17351,0
17352,2
17353,0
17354,6
17355,0
17356,0
17357,0
17358,2
17359,0
17360,6
17361,0
17362,0
17363,2
17364,0
17365,0
17366,0
17367,2
17368,0
17369,0
17370,2
17371,7
17372,7
17373,0
17374,0
17375,0
17376,6
17377,2
17378,0
17379,2
17380,2
17381,6
17382,7
17383,2
17384,8
17385,0
17386,2
17387,0
17388,0
17389,4
17390,2
17391,2
17392,7
17393,2
17394,2
17395,8
17396,0
17397,7
17398,7
17399,0
17400,6
17401,0
17402,0
17403,0
17404,6
17405,0
17406,2
17407,0
17408,2
17409,2
17410,0
17411,0
17412,0
17413,0
17414,0
17415,0
17416,0
17417,0
17418,2
17419,0
17420,0
17421,0
17422,0
17423,2
17424,6
17425,4
17426,0
